R11 2    .         .         .       -0.491555  0.281175 -1.166538
R12 1   0.967084 -0.970407 -0.611674 -0.029130  0.631190  1.600929
R12 1   1.611660  0.120746  0.147736  0.059446 -0.652995  0.068789
R13 2    .         .         .       -0.243746 -0.556642 -0.063552
R13 2    .         .         .        0.381047  1.064248 -0.063552
R14 1  -0.070465  0.078781  2.103207 -0.235560  0.185843 -0.685946
R14 1    .         .         .       -0.091934  0.243196  1.524652
R15 2   0.141559  0.512671 -0.997709  1.611672  1.801216  1.428674
R15 2   0.142251  1.781446 -0.408310  0.677372  1.243580  1.467786
R16 1    .         .         .         .         .         .      
R16 1   0.834985 -0.203770  0.073367  2.487957  0.075070  1.942625
R17 2    .         .         .         .         .         .      
R17 2   1.657090  1.097280 -1.475888 -0.412515 -0.581304 -0.377908
R18 2   1.307900 -0.189395 -0.875372 -0.072365  0.373152  0.023388
R18 2   1.185423 -0.243463 -2.719273 -0.161621  1.358427  0.023388
R19 1   0.975641 -1.263220  1.306608 -0.963424 -1.059029 -0.488099
R19 1   1.848383  1.743195  0.043094 -0.874168 -0.228619 -0.488099
R20 1   0.886642  0.345814  0.704885  0.608538 -0.556955 -0.469140
R20 1   1.527951  1.128960 -1.212067  0.643424 -0.556955 -0.062376
R21 2    .         .         .         .         .         .      
R21 2    .         .         .       -0.717006  0.538407 -0.214623
R22 2    .         .         .        0.390303 -0.619559 -0.524360
R22 2    .         .         .       -1.231192  0.148042 -0.488099
R23 2    .         .         .         .         .         .      
R23 2    .         .         .        0.436324 -0.975900 -0.185410
R24 1    .         .         .        0.766727  0.605771  0.499028
R24 1    .         .         .        1.034495  1.593585  0.818700
R25 2   1.961289  0.141705 -2.446858  0.110843  1.278462 -0.762045
R25 2    .         .         .        1.904262  0.726825  1.067620
R26 2    .         .         .        1.358284 -0.063640 -0.587645
R26 2    .         .         .        1.001260  0.820084 -0.587645
R27 2    .         .         .         .         .         .      
R27 2  -2.489429  0.561120 -0.805809  1.530310  0.543167  1.402825
S01 1  -0.195586 -0.060145 -0.142071 -0.060981 -0.403799  0.114730
S01 1  -0.836474  0.121120  0.624320  0.117531 -0.403799  0.114730
S02 2    .         .         .       -0.564495 -0.654715 -0.499353
S02 2   1.100021 -0.406160  1.760851  0.173349  1.298262 -0.782765
S03 2  -1.075120 -0.715253 -1.102852 -0.323046 -0.633318 -0.274409
S03 2  -0.983109 -0.544479  0.850921 -0.876866  1.023315 -0.238149
S04 2  -0.766237 -0.061575  0.811754 -0.586595 -0.654290 -0.534570
S04 2  -1.057568 -1.161026  1.328291 -0.586595 -0.654290 -0.534570
S05 1  -1.535510  0.639329  0.678229 -0.497382 -0.643888 -0.683138
S05 1  -1.027907  0.491411 -0.172140 -0.675894 -0.643888 -0.683138
S06 2   2.124952 -0.682624  0.894378 -0.028958 -0.654715 -0.499353
S06 2   0.471451  1.512960  0.080803  0.220527  1.495825 -0.463093
S07 2   0.989721 -1.399841 -0.568381 -0.564495 -0.654715 -0.499353
S07 2  -1.259119  0.574637  0.378450 -0.564495 -0.358371 -0.499353
S08 2   1.063710  0.698693  0.649761 -0.233789 -0.633318 -0.274409
S08 2   1.151102  0.020329  0.859108 -0.233789  0.490896 -0.274409
S09 2  -0.701579  0.616708 -0.865173 -0.050124  0.700146  0.098496
S09 2   0.775974  1.324598 -0.310044  0.501497  1.885523 -0.221176
S10 2  -0.993100  0.342086 -0.873172 -0.708311 -0.827861 -0.346964
S10 2  -0.215232  0.452202  0.781426 -0.708311  0.634760 -0.346964
S11 1   0.652349 -1.094232  0.327004  0.946785  0.433894  1.127247
S11 1   1.165038 -0.705163 -0.330608 -0.194063  1.785618 -0.083131
S12 1   0.098851 -1.251659 -0.735012  0.044688 -0.543141 -0.040662
S12 1  -0.336313 -0.541799  0.347410 -0.133824 -0.543141 -0.040662
S13 2  -0.795655 -1.249122 -0.105270 -0.548393 -0.066222 -0.469140
S13 2  -2.049047  0.141308 -0.011357 -0.905418 -0.556955 -1.108485
S14 2    .         .         .       -1.029060 -0.505306 -0.782765
S14 2  -2.231825 -0.582020  0.410971 -0.939804  0.086113 -0.782765
S15 1  -0.194883 -1.745489  0.281933 -0.830646 -0.961739 -0.618239
S15 1  -0.857448 -0.817794  0.637075 -0.919902 -1.195421 -0.618239
S16 1  -1.802150  0.271726 -0.093257 -0.542569 -0.633464 -0.122700
S16 1   0.268102 -0.372658 -0.532877 -0.721082 -0.633464 -0.762045
S17 1   1.303458 -0.217901  0.989339 -0.654554 -0.626947 -0.802653
S17 1  -0.843882  0.389873  0.703219 -0.476041 -0.626947 -0.802653
S18 1  -0.239389 -0.324927 -1.818528 -0.857891 -1.095112 -0.799323
S18 1   0.241343 -0.241637 -1.281495 -0.189660  0.514095  1.091601
S19 2    .         .         .         .         .         .      
S19 2    .         .         .       -0.497382 -0.250032 -0.683138
S20 2    .         .         .         .         .         .      
S20 2    .         .         .       -0.243746  1.947972 -0.063552
S21 1    .         .         .       -0.812532 -0.602172 -0.929102
S21 1   0.481572  0.194818  1.757012 -0.812532 -0.503391 -0.929102
S22 1   0.916056  0.295744  0.346833 -0.080930 -0.424263  0.098002
S22 1  -0.557733  0.489773  0.523681  0.365351 -0.424263  0.098002
S23 2    .         .         .         .         .         .      
S23 2    .         .         .       -0.098483 -0.602172  0.225475
S24 1    .         .         .       -0.940606 -1.178584 -1.086065
S24 1    .         .         .       -0.554962 -1.178584 -0.446720
S26 2  -0.784032  0.688914 -0.049015 -0.654554 -0.528165 -0.482981
S26 2   0.059146  0.607385  0.626018 -0.743810 -0.626947  0.990751
S27 2  -1.153438 -0.307330  0.664570  0.276095 -0.424263  0.098002
S27 2   1.510344 -0.832856 -0.322876  0.513205  0.323520  0.098002
S28 2   0.809812 -0.668186  1.751110  0.261691  0.918740 -0.685946
S28 2  -1.685449  0.180557 -0.322873  0.639040  1.179342 -0.082861
T01 1  -0.128767 -0.968742  1.300950 -0.277335 -0.602172 -0.929102
T01 1    .         .         .       -0.723276 -0.602172 -0.929102
T02 2    .         .         .       -0.001673 -0.337184  0.160291
T02 2   0.217377 -0.375425 -1.010232  0.533864 -0.337184  0.160291
T03 2  -0.134282 -0.028238  0.025806 -1.029862 -0.799384 -0.446720
T03 2  -1.650642  0.534225  0.747739 -0.654554 -0.626947  1.633748
T04 2  -0.242485 -1.733898  0.639993 -0.723276 -0.602172 -0.929102
T04 2    .         .         .       -1.277097 -1.153810 -1.212514
T06 2  -0.726406 -0.333245  0.150755  0.198842 -1.014217 -0.221176
T06 2    .         .         .        1.144574 -0.462580  1.077055
T07 1   1.428468  0.605384 -0.327870  1.348886  0.877766 -0.980992
T07 1   1.614121  1.194943 -0.441187  1.616654  0.581422 -0.028752
T08 1  -0.209780 -1.086505  0.808948 -0.698443 -0.639111 -0.722206
T08 1  -0.996890  0.793239  1.159398 -0.698443 -0.639111  1.488391
V01 2   0.076398 -1.003697  0.358900  0.097019 -1.162730 -0.472972
V01 2   1.773224  0.621096  0.185494 -0.259165  0.835603 -0.189560
V02 1    .         .         .       -0.212406 -0.626780 -0.245356
V02 1  -0.034640 -0.928997  0.401053 -0.123150 -0.626780 -0.245356
V03 1    .         .         .       -0.920073 -0.956247 -0.892841
V03 1  -0.117145 -0.593896  0.472379 -1.098585 -1.153810 -1.212514
V04 2  -0.302878 -0.945740  0.012275  0.489826 -0.639111 -0.722206
V04 2  -0.192377 -0.564370 -0.374898 -0.430675 -0.540330 -0.082861
W01 2   0.392173  0.336477  0.030397 -0.387733  0.039950 -0.046519
W01 2  -1.157902 -1.161000  0.669336 -0.673786 -1.100567 -0.649604
W03 2    .         .         .        1.878224  0.357622  1.890664
W03 2    .         .         .        0.405942  1.737011 -0.472972
W04 2   0.305537 -0.973877  0.812729  0.462288  0.499261  1.803266
W04 2  -1.128006  1.399552 -0.338661 -0.716326  1.299982 -0.534296
W05 2  -0.212850 -1.130253  0.850304 -0.588115 -0.619559 -0.524360
W05 2  -0.979199 -0.374836 -0.321274 -0.131160 -0.610359  0.874556
W06 1   1.721010 -0.514195 -1.005462  0.097860  0.223788  0.449785
W06 1  -0.991547  0.771288 -0.823771  0.276372  1.470354 -0.189560
W07 1    .         .         .       -0.182018 -0.513528  0.002808
W07 1  -0.125866 -1.502075 -0.024923 -0.182018 -0.513528  0.002808
W08 2    .         .         .       -0.697782 -1.048653 -1.212514
W08 2    .         .         .       -1.187841 -1.153810 -1.212514
W09 2  -0.340128 -0.067924  0.075748  0.363401  0.260778  0.176821
W09 2    .         .         .        0.709411  1.091767  0.493085
W10 1   0.355161  0.299183 -0.437312  2.580714  0.707293  1.637190
W10 1  -0.657644  1.442514 -0.460308  2.223689 -0.251209  1.645012
W12 2   1.195144  0.406258 -0.286348  0.291791 -0.312343 -0.063552
W12 2    .         .         .       -0.440543 -1.108280 -0.346964
W13 2   0.014819 -0.529787  0.849239 -0.516315 -1.202467 -0.571053
W13 2    .         .         .       -0.470837  0.272906 -0.571053
W14 1    .         .         .         .         .         .      
W14 1   0.280270 -0.117830  1.059903 -0.961904 -1.205928 -0.498309
W15 2    .         .         .       -0.941554 -1.199348 -0.649604
W15 2  -0.677908 -1.226124  0.892110 -0.406017 -1.199348 -0.649604
W17 1    .         .         .         .         .         .      
W17 1   0.667390 -0.172830  0.147165 -0.517143 -0.973633 -0.488099
W18 2   1.357311  1.645686 -0.374157  0.412117  2.287431  0.002808
W18 2  -0.153454 -0.335036  0.513105  0.353519  2.484993  0.002808
Y01 1   1.240042 -0.901244 -0.395238 -0.850547 -1.206353 -0.782765
Y01 1   1.985947 -1.795746  0.344688  1.107989 -0.575410 -0.143420
Z01 2   1.895260  0.318464 -0.026794  0.603134  1.012614  1.151852
Z01 2   0.827676  1.429028 -0.136732  0.850919  0.792373  0.946664
