   260 1 14 3 1  110  57  40  49  55  60  51  49
   260 1 14 3 1  110  55  58  59  58  60  70  48
   261 2 17 2 2   91  46  36  52  49  45  53  29
   261 2 17 2 2   82  43  45  40  32  35  41  41
   262 2 14 5 2  103  39  40  45  46  42  48  64
   262 1 14 6 2   89  44  48  55  40  49  42  54
   263 1 16 3 1  104  53  50  52  46  65  56  44
   263 1 16 3 1   87  40  46  47  42  50  43  50
   264 2 16 5 2   82  52  47  44  30  39  46  50
   264 1 16 6 2  115  66  78  70  62  50  52  67
   265 2 18 1 1  113  55  59  56  55  44  50  38
   265 2 18 1 1  107  55  57  56  53  45  47  47
   266 2 17 2 2   83  34  48  51  46  31  22  58
   266 2 17 2 2  103  43  46  61  47  52  50  51
   267 2 16 5 2   96  44  47  44  34  46  30  65
   267 1 16 6 2  111  44  57  56  51  55  58  60
   268 2 15 2 2   94  44  39  40  44  37  44  33
   268 2 15 2 2   73  35  42  48  39  37  34  47
   269 2 18 5 2   92  54  40  42  44  50  52  39
   269 1 18 6 2  104  47  60  56  58  68  64   .
   270 1 17 4 2   99  56  59  49  48  47  40  53
   270 1 17 4 2  105  46  50  66  52  54  42  65
   271 2 16 5 2   84  43  33  45  51  51   .  44
   271 1 16 6 2  115  47  53  40  58  67  69   .
   272 2 15 5 2  100  38  48  34  57  62  47  50
   272 1 15 6 2  122  57  54  49  61  61  60  51
   273 2 17 5 2  107  56  63  59  52  56  48  39
   273 1 17 6 2   95  39  33  36  44  40  53  37
   274 2 13 2 2   94  52  47  47  39  33  23  39
   274 2 13 2 2   92  54   .  52  48  38  44  30
   275 2 16 1 1   86  33  48  36  50  40  44  43
   275 2 16 1 1   83  40  33  31  49  51  54  44
   276 2 14 5 2   94  56  55  59  67  69   .  46
   276 1 14 6 2   89  55  51  51  42  35  38  48
   277 1 18 4 2   96  47  42  41  67  63  53  36
   277 1 18 4 2   86  46  52  60  37  51  49  48
   278 2 14 2 2   91  55  58  55  45  54  49  43
   278 2 14 2 2   98  56  52  55  66  53  44  29
   279 2 17 1 1  102  38  58  46  54  53  41  44
   279 2 17 1 1  117  49  46  41   .  50  43  46
   280 2 14 5 2   99  57  45  45  42  47  48  69
   280 1 14 6 2   76  46  30  39  32  48  38  60
   281 2 14 1 1   94  57  38  40  47  48  49  39
   281 2 14 1 1   89  41  41  39  44  43  55  46
   282 2 17 5 2  107  54  43   .  44  49  47  58
   282 1 17 6 2  113  57  61  52  60  64  43  43
   283 2 15 5 2   87  48  40  49  19  32  34  65
   283 1 15 6 2  104  48  45  48  41  52  50  59
   284 2 14 2 2  108  56  63  56  54  55  60  51
   284 2 14 2 2    .  51  63  58  61  62  56  57
   285 1 14 4 2  106  51  41  49  42  35  51  45
   285 1 14 4 2   86  37  23  34  33  36  37  46
   286 1 15 3 1  125  62  50  57  56  54  61  43
   286 1 15 3 1  134  71  73  69  55  62  67  65
   287 2 15 1 1   99  43  53  43  35  44  42  34
   287 2 15 1 1    .  38  55  51  36  36  38  50
   288 1 17 3 1   94  59  63  50  57  62  59  59
   288 1 17 3 1  104  49  51  46  58  49  51  51
   289 2 13 5 2   79  35  36  46  32  41  29  46
   289 1 13 6 2   92  48  39  39  52  52  58  54
   290 2 17 5 2   76  24  37  43  50  42  64  57
   290 1 17 6 2   75  34  32  38  48  23  42  42
   291 1 14 4 2   80  45  37  40  52  56  42  53
   291 1 14 4 2   98  57  52  52  44  43  54  44
   292 2 15 2 2  130  52  53  51  58  56  52  50
   292 2 15 2 2  124  63  48  60  58  49  58  46
   293 2 17 1 1   81  50  38  43  43  41  42  59
   293 2 17 1 1   82  42  42  48  49  44  43  59
   294 1 18 3 1  100  26  32  30  68  58  44  46
   294 1 18 3 1   85  33  29  34  50  54  46  38
   295 2 13 5 2  110   .  46  52  62  67  65  54
   295 1 13 6 2   86  34  32  48  23  29  27  49
   296 2 15 5 2  121  42  51  58  52  51  40  59
   296 1 15 6 2  102  57  59  54  57  46  45  55
   297 2 17 5 2  102  53  62  46  45  58  52  38
   297 1 17 6 2   96  35  50   .  29  46  49  64
   298 2 16 5 2  116  52  61  54  58  43  37  49
   298 1 16 6 2   88  51  50  46  42  32  50  58
   299 2 13 5 2  108  57  47  64  46  44  48  53
   299 1 13 6 2  106  65  47  46  41  51  57  42
   300 2 17 1 1   89  45  48  48  44  55  58  48
   300 2 17 1 1   88  39  48  50  37  49  46  48
   301 2 15 5 2   93  41  52  36  56  48  42  68
   301 1 15 6 2  122  52  56  58   .  37  50  65
   302 1 15 4 2  105  50  60  57  57  43  47  49
   302 1 15 4 2  101  51   .  44  47  49  50  51
   303 2 15 5 2  103  52  44  48  52  50  48  48
   303 1 15 6 2  100  50  44  48  46  51  52  67
   304 1 16 3 1  142  68  70  75  68  63  70  51
   304 1 16 3 1  128  65  64  67  66  59  59  71
   305 2 14 2 2  106  59  45  55  74  71  60  37
   305 2 14 2 2  103  62  42  59  56  42  52  38
   306 2 16 2 2  123  69   .  68  58  71   .  59
   306 2 16 2 2   82  45  39  40  39  40  43  68
   307 2 15 5 2   90  53  48  69  41  28  24  62
   307 1 15 6 2  117  59  62   .  59  50  55  49
   308 1 14 4 2   94   .  47  40  46  49  51  63
   308 1 14 4 2  110  44   .  60  63  59  61  55
   309 2 15 5 2  106  49  53  52  67  69  63  62
   309 1 15 6 2   89  51  44  45  49  55  60  48
   310 1 14 3 1  110  67  45  52  52  52  50  42
   310 1 14 3 1  109  56  40  41  50  56  64  58
   311 1 17 4 2   95  51  47  50  49  61  70  65
   311 1 17 4 2  105  48  48  52  57  54  61  79
   312 1 16 4 2  100  67  69  70  56  62  60  51
   312 1 16 4 2   97  57  47  56  50  49  53  57
   313 1 13 4 2  113  40  41  45  68  75  49  42
   313 1 13 4 2  122  64   .  51  50  39  43  63
   314 2 16 5 2    .  47  50  48  52  45  39  53
   314 1 16 6 2  105  53  51  46  55  54  61  43
   315 2 15 5 2  102  41  40  43  56  65  64  35
   315 1 15 6 2   98   .  37  41  39  42  44  49
   316 1 18 4 2  120  52  70  61  60  51  68  57
   316 1 18 4 2  105  52  51  48  47  31  43  51
   317 2 15 1 1  102  54  53  46  63  61  45  43
   317 2 15 1 1   95  43  44  20  46  49  39  56
   318 2 14 1 1  123  56  58  57  53  63  49   .
   318 2 14 1 1  105  54  51  61  62  62  59  50
   319 1 16 4 2  117  69  60  64  49  53  59  52
   319 1 16 4 2   95  42   .  57  55  57  58  49
   320 2 15 5 2  135  61  73  69  79  67  76  45
   320 1 15 6 2  112  59  52  45  57  48  58  33
   321 2 15 5 2   83  51  48  44   .  30  37  39
   321 1 15 6 2   68  39  49  47  38  35  27  36
   322 1 15 3 1   84  41  38  30  50  39  39  49
   322 1 15 3 1   75  21  30  22  48  43  41  50
   323 2 18 2 2   99  40  34  43  48  43  51  54
   323 2 18 2 2   69  32  26  35  50  58  53  49
   324 2 15 1 1   87  44  31  46  51  46  53  46
   324 2 15 1 1   88  43  49  53  57  57  55  59
   325 2 17 5 2   87  44  46  51  49  48  56  49
   325 1 17 6 2   96  43  45  41  39  39  53  50
   326 2 15 2 2   95  48  53  54  61  50  52  51
   326 2 15 2 2    .  62  69  67  57  48  56  61
   327 2 17 5 2  112  47  46  43  61  53  56  46
   327 1 17 6 2   86  46  40  56  49  52  54  26
   328 2 16 1 1   97  63  53  50  55  55  46  55
   328 2 16 1 1    .  65  71  60  60  42   .  51
   329 2 15 5 2  101  44  54  40  56  52  59  36
   329 1 15 6 2  128  59  57  58  61  57  63  44
   330 2 18 5 2  113  66  50  50  53  58  64  50
   330 1 18 6 2  112   .  59  53  50  55  57  61
   331 1 16 3 1  101   .  50  45  34  37  48  39
   331 1 16 3 1   97  45  43  40  41  46  40  54
   332 2 17 5 2  103  45  37  45  56  57  49  57
   332 1 17 6 2  103  49  58  52   .  49  51  39
   333 2 17 5 2   79  51  45  53  41  34  43  40
   333 1 17 6 2   91  51   .  55  34  35  44  30
   334 1 13 4 2   85  35  47  43  49  45  52   .
   334 1 13 4 2  106  49  53  54  52  51  47  49
   335 2 17 2 2  125  62  65  53  55  64  57  50
   335 2 17 2 2  129  70  78  82  54  64  75  60
   336 1 16 3 1  102  46  42  54  44  54  58  42
   336 1 16 3 1  109  58  64  63  49  47  45   .
   337 2 15 2 2   95  48  45  52  44  46  49  54
   337 2 15 2 2    .  44   .  49  57  66  69  65
   338 1 15 3 1  112  38  45  46  61  63  55  57
   338 1 15 3 1   96  53  46  54  62  57  46  52
   339 2 16 2 2   85  46  37  43  47  52  39  48
   339 2 16 2 2   89  44  41  48  30  36  40  57
   340 2 14 5 2  118  70  54  56  64  62  43  60
   340 1 14 6 2    .  41  46  56  56  53  65  65
   341 1 18 4 2   86  46  45  48  47  39  31  49
   341 1 18 4 2  107  54  49  49  61  54  56  63
   342 1 16 3 1  100   .  67  56  57  63  64  47
   342 1 16 3 1  110  63  65  56  55  57  69  55
   343 2 14 2 2  112  50  50  41  44  38  48  47
   343 2 14 2 2  121  51  51  55  60  52  52   .
   344 2 13 5 2  113  57  54  51  50  46  47  55
   344 1 13 6 2  113  57  53  46  57  51  61  47
   345 1 17 3 1  100  65  59  61  50  43  51  42
   345 1 17 3 1  109  56  58  52  51  61  54  66
   346 2 17 2 2   95  58  59  49  51  49  51  55
   346 2 17 2 2  114  65  48  60  52  55  42  55
   347 1 13 3 1  117  60  61  57  69  61  63  59
   347 1 13 3 1  134  73  64  63  57  58  63  55
   348 2 16 5 2   79  55  51  49  47  44  45  46
   348 1 16 6 2   96  42  39  36   .  41  45  32
   349 2 16 1 1   92  43  50  58  48  40  42  31
   349 2 16 1 1   79   .  36  50  35  34  40  42
   350 1 17 4 2  111  65  57  58  44  56  45  52
   350 1 17 4 2   88  38  53  52  53  52  46  54
   351 1 18 3 1   83  43  43  43  52  50  58  40
   351 1 18 3 1   84  40  43  42  39  41  47  46
   352 1 13 4 2  111  51  38  46  55  51  53  59
   352 1 13 4 2   97  45  37  42  45  40  31  37
   353 2 16 1 1  105  59  67  60  56  43  45  58
   353 2 16 1 1   83  39  46  43  42  44  37  36
   354 2 17 2 2  121  59  53  46  76  66  66  51
   354 2 17 2 2  147  59  59  68  67  66  76  60
   355 2 14 5 2   82  38  36  41  42  50  39  47
   355 1 14 6 2   88  43  38  41  48  49  46  40
   356 2 17 1 1  126  66  69  65  48  43  57  79
   356 2 17 1 1  112  72  61  60  39  55  48   .
   357 2 16 5 2  110  66  60  70  60  60  55  44
   357 1 16 6 2  120  43  44  50  65  56  48  66
   358 2 14 5 2  120  51  50   .  57  56  55  59
   358 1 14 6 2  101  47  46  38  54  52  40  37
   359 1 17 4 2   89  31  42  39  48  51  43  37
   359 1 17 4 2  124  69  65  66  69  67  52  59
   360 2 15 1 1  100  40   .  49  47  48  49  45
   360 2 15 1 1  110  46  51   .  40  36  47  41
   361 2 13 1 1  112  45  47  60  58  55  55  42
   361 2 13 1 1  111  42  48  56  57  60  64  41
   362 2 14 1 1   70  33  40  43  32  43  42  36
   362 2 14 1 1   76  22  34  45  31  33  45  49
   363 2 15 2 2  106  44  53  59  48  54  56  55
   363 2 15 2 2   83  42  50  45  43  35  38  44
   364 2 17 5 2  121  66  48  60   .  61  70  66
   364 1 17 6 2  105  49   .  51  64  68  61   .
   365 1 16 3 1   72  46  52  46  40  42  47  40
   365 1 16 3 1   79  48  44  38  33  53   .  49
   366 2 17 1 1  125  53  58  57  58  59  53  73
   366 2 17 1 1  106  43  48  46  44  47  58  56
   367 2 13 5 2  108  61  57  57  36  50  56  48
   367 1 13 6 2  101  56  52  60  55  68  54  57
   368 2 17 1 1   97  42  48  56  51  47  51  62
   368 2 17 1 1  109  45  50  51  61   .  63  63
   369 2 15 1 1   98  47  49  67  46  68  52  57
   369 2 15 1 1  110  55  46  52  52  55  50  47
   370 2 14 5 2  115  61  57  59  53  45  39  40
   370 1 14 6 2  112  55   .  58  61  62  49  49
   371 2 13 1 1   79  38  35  43  62  35  51  63
   371 2 13 1 1   89  38  42  41  48  42  65  49
   372 2 14 2 2   97  44  21  26  50  47  53  61
   372 2 14 2 2   92  43  48  38  48  38  38  57
   373 2 16 1 1   91  46  49  52  40   .  55  38
   373 2 16 1 1   93  38  42  40  57  55  59  44
   374 2 14 2 2  113  77  52  56  56  58  46  39
   374 2 14 2 2   99  56  40  55  39  51  42  48
   375 2 14 2 2  106  61  58  52  63  55  50  56
   375 2 14 2 2  106  61  53  60  54  42  39  77
   376 2 15 1 1   76  41  40  36  31  35  29  51
   376 2 15 1 1   72   .  55  43  41  43  45  52
   377 2 18 2 2  107  57  52  43  45  50  43  51
   377 2 18 2 2  106  69  57  60  41  51  53  54
   378 2 15 2 2  102  57  47  49  58  43  61  47
   378 2 15 2 2  104  41  39  46  57  67  58  57
   379 1 17 3 1   93  53  53  56  46   .  43  69
   379 1 17 3 1   88  57  54  61  51  41  52  53
   380 2 13 2 2  123  65  56  42  77  56  62  63
   380 2 13 2 2  107  55  57  48  42  47  45  49
   381 2 16 2 2  115  55   .   .  44  51  52  55
   381 2 16 2 2  113  54  66  72  50  37  40  33
   382 1 17 4 2  105  49  40  42  51  52  46  57
   382 1 17 4 2   89  48  49  40  43  41  32  47
   383 2 17 1 1   90  45  50  52  42  34  36  45
   383 2 17 1 1   96  48  37  46  45  39  39  41
   384 2 15 1 1  117  64  64  70  63  55  52  57
   384 2 15 1 1  123  61  72  57  53  50  54  45
   385 2 15 1 1   70  32  24  40  31  27  44  44
   385 2 15 1 1   87  45  35  47  32  46  49  60
   386 2 17 2 2  100  59  56  67  53  54  61  41
   386 2 17 2 2  110  39  59  56  50  40  36  41
   387 2 16 1 1   91  44  47  45  53  48  61  53
   387 2 16 1 1   92  38  35  36  45  59  54  59
   388 1 15 4 2  109  45  36  51  58  61  58  58
   388 1 15 4 2  103   .  42  33  49  58  50  66
   389 2 18 5 2  107  56  65  58  53  53  57  45
   389 1 18 6 2  112  59  54  54  42  51  45  58
   390 1 13 3 1  110  47  55  62  47  55  43  42
   390 1 13 3 1   98   .  47  47  54  43  43  51
   391 1 14 3 1  106  59  46  51   .  53  56  51
   391 1 14 3 1   90  54  58  40  45  51  45  63
   392 2 18 5 2   90  36  42  43  49  53  45  47
   392 1 18 6 2   68  40  39  50  43  53  47  51
   393 2 17 1 1  109  57  52  46  50  42  43  46
   393 2 17 1 1   95  49  46  62  45  50  46  57
   394 1 15 3 1  100  54  52  47  48  49  39  46
   394 1 15 3 1   98  55  41  39  48  41  42  55
   395 2 15 5 2  112  51  61  58  48  63  50   .
   395 1 15 6 2  114   .  62  43  48  48  64  61
   396 2 14 5 2  113  64  54  58  60  47  50  44
   396 1 14 6 2  118  61  69  61  55  53  53  45
   397 2 15 5 2  102  31  44  36  54  63   .  49
   397 1 15 6 2  121  59  46  51  62  60  63   .
   398 2 16 1 1  112  52  44  53  73  64  62  59
   398 2 16 1 1  113  47  55  50  64  68  55  45
   399 2 17 5 2  102  60  54  52  46  56  56  41
   399 1 17 6 2   73  47  36  38  43  41  44  50
   400 2 17 5 2   97  53  41  55  49  45  51  49
   400 1 17 6 2  132  47  53  58  63  42  45  52
   401 2 16 2 2  121  54  54  47  63  54  52  65
   401 2 16 2 2  101  63  51  48  53  53  35  48
   402 2 14 1 1  115  66  63  61  59  61  65  53
   402 2 14 1 1  107  59  64  50  55  58  68  48
   403 2 14 2 2  122  45  56  50  58  61  63  66
   403 2 14 2 2  129  74  79  69  62  60  57  60
   404 2 16 1 1   98  55  62  42  52  50  48  45
   404 2 16 1 1  100  41  39  49  52  59  52  48
   405 1 13 3 1  116  62  60  58  54  65  59  50
   405 1 13 3 1  122  62  58  71  56  56  63  55
   406 1 13 3 1   86  38  30  42  44  45  52  62
   406 1 13 3 1   90  36  36  45  55  46  55  44
   407 1 16 4 2   91  47  53  34  36  46  52  50
   407 1 16 4 2   90  61  56  57  53  51  55  51
   408 2 15 2 2   91  45  47  39  53  56  56  50
   408 2 15 2 2   84  51  46  40  46  53  50  41
   409 2 15 1 1   96  35  54  47  48  43   .  54
   409 2 15 1 1   90  51  62  52  54  46  38  38
   410 2 17 5 2  116  56  54  52  60  53  57  52
   410 1 17 6 2  110  48  56  58  58  66  60  55
   411 2 16 2 2  102  53  44  50  54  51  48  44
   411 2 16 2 2   99  52  38  41  40  52   .  38
   412 2 17 1 1  100  59  55  61  45  45  46  54
   412 2 17 1 1   90  53  51  57  40  45  37  54
   413 2 15 5 2  108  61  48  50  59  62  61  52
   413 1 15 6 2  114  64  69  63  54  51  44   .
   414 2 14 1 1   85  41   .  51  35  52  54  35
   414 2 14 1 1   90  51  45  43  44  50  52  54
   415 2 14 5 2   97  50  51  51  54  49  43  52
   415 1 14 6 2  113  50  38  46  45  65  54  43
   416 2 15 5 2  108  62  61  70  37  37  31  52
   416 1 15 6 2  106  42  62  56  50  55  52  51
   417 2 15 5 2  136  66  69  66  61  59  63  56
   417 1 15 6 2  104  58  54  47  45  47  48  57
   418 2 15 1 1  104  53  64  59  60  51  60  61
   418 2 15 1 1  109  64  58  60  54  55  43  67
   419 2 16 1 1  115  60  61  59  51  49  52  46
   419 2 16 1 1  111  51   .  54  49   .  52  60
   420 2 14 2 2  118  55  60  56  46  48  36  56
   420 2 14 2 2  107  47  57  47  53  57  58  62
   421 2 14 5 2   96  49  40  48  39  40  29  48
   421 1 14 6 2   96  34  40  43  49  41  61  31
   422 2 14 5 2  117  55  54  50  47  55  53   .
   422 1 14 6 2  109  47  58  51  52  67  46  56
   423 2 13 1 1   88  50  55  51  28  33  41  42
   423 2 13 1 1   98  46  57  51  45  38  41  49
   424 2 17 5 2    .  47  59  47  54  63  54  53
   424 1 17 6 2  107  55  53  59  43  49  36  46
   425 2 16 5 2  106  56  67  66  44  47  42  47
   425 1 16 6 2   98  53  52  51  41  51  42  68
   426 2 13 1 1   77  43  47  58  34  38  46  57
   426 2 13 1 1   90  47  41  47  34  41  44  53
   427 2 13 5 2  108  60  50  48  42  43  38  42
   427 1 13 6 2   94  31  26  41  46  34  36  40
   428 2 15 5 2   76  39  41  41  36  26  27  55
   428 1 15 6 2   71  36  42  38  28  54  36  42
   429 2 15 2 2   96  55  37  44  71  65  68  44
   429 2 15 2 2   77  35   .  38  35  43  37  48
   430 2 14 5 2   87   .  38  49  48  48  42  46
   430 1 14 6 2  102  65  58  58  62  59  61  42
   431 1 17 4 2   95  48  46  37  50  45  41  44
   431 1 17 4 2   77   .  38  35  31  34  45  38
   432 1 15 4 2   79  50  37  44  37  38  42  38
   432 1 15 4 2   97  55  49  53  55  48  56  61
   433 1 15 3 1   88  39  40  47  47  56  47  55
   433 1 15 3 1   86  42  53  40  55  60  53  35
   434 1 16 4 2  114  59  59  48  42  40  51  48
   434 1 16 4 2  102  51  48  43  49  50  42  40
   435 1 17 4 2  113  54  55  55  43  46  53  49
   435 1 17 4 2  103  49  61  58  56  43  62  51
   436 2 14 1 1  100  52  49  51  54  57  57  49
   436 2 14 1 1   91  55  39  39  35  49  46  54
   437 1 15 4 2  109  45  35  47   .  46  57  64
   437 1 15 4 2   92  53  63  62  46  44  54  66
   438 2 13 5 2   91  51  40  35  50  56  47  44
   438 1 13 6 2   87  46  54  47  38  45  50  42
   439 2 18 2 2   61  40  43  42  44  35  44  44
   439 2 18 2 2   85   .  35  40  43  34  35  49
   440 1 13 3 1   93  38  36  39  48  37  44  65
   440 1 13 3 1   84  44  49  38  42  43  60  61
   441 2 14 5 2   85  49  49  40  55  39  41  42
   441 1 14 6 2   78  38  37  42  30  39  37  37
   442 2 15 2 2   96  46  44   .  55  44  61  44
   442 2 15 2 2  108  37  49  43  48  47  54  51
   443 2 17 1 1   99  55  57  59  40  42   .  47
   443 2 17 1 1  112  52  56  65  46  28  45  48
   444 2 13 2 2   84  44  38  40  41  49  48  54
   444 2 13 2 2  117  55  56  54  61  46  57  68
   445 2 13 5 2  122  63  54  55  56  60  72  44
   445 1 13 6 2  122  70  54  59  53  61  57  43
   446 1 14 4 2  101  45  41  58   .  43  50  41
   446 1 14 4 2   97  56  60  58  47  51  58  58
   447 1 17 4 2  103  51  42  44  59  53  50  55
   447 1 17 4 2   71  38  49  42  29  42  38  42
   448 2 17 5 2   94  43  30  39  49  41  51  38
   448 1 17 6 2  106  63  57  52  52  49  60  45
   449 2 13 5 2  109  58  48  43  54  53  63  52
   449 1 13 6 2   90  47  36  49  39  37  40  42
   450 2 14 5 2  112  55  59  62  64  61  56  59
   450 1 14 6 2   88   .  36  37  36  50  54  48
   451 1 17 4 2  114  55  59  54  49  51  55  59
   451 1 17 4 2  126  66  64  67  68  48  52  53
   452 2 17 1 1  124  62  58  60  60  39  44  67
   452 2 17 1 1  113  59  47  64  54  50  55  52
   453 2 13 2 2  109  53  57  68  59  55  48  48
   453 2 13 2 2    .  71  59  70  44  67  51  66
   454 2 17 1 1  119  56  47  60  69  56  65  59
   454 2 17 1 1  120  46  59  64  56  64  59  50
   455 2 18 1 1   97  53  42  39  55  45  55  48
   455 2 18 1 1   79  44  36  47  44  38  40  34
   456 2 13 1 1  119  72  60  61  46  52  54  48
   456 2 13 1 1  116  54  51  71  48  49  45  54
   457 2 17 1 1   94  48  56  54  45  53  43  49
   457 2 17 1 1   83  38  36  39  36  47  37  55
   458 2 14 2 2  111  61  52  53  50  43  56  58
   458 2 14 2 2  101  55  62  65  34  32  52  62
   459 1 18 3 1   98  54  54  50  46  44  47  61
   459 1 18 3 1   95  57  40  36  45  56  44  53
   460 1 16 3 1  119  47  48  46  61  53  58  43
   460 1 16 3 1  110  47  45  49  55  54  58  54
   461 2 15 5 2   70  34  33  41  42  39  49  51
   461 1 15 6 2   84  50  45  45  48  57  43  45
   462 2 15 2 2  113  59  58  58  47  50  54  42
   462 2 15 2 2  110  62  67  64  45  54  66  55
   463 1 15 4 2   92  48  44  36  49  51  38  47
   463 1 15 4 2   76  43   .  46  35  36  32  48
   464 2 18 2 2   79  35  34  34  41  31  38  45
   464 2 18 2 2   93  49  41  45  43  37  42  52
   465 1 15 4 2  120  56  53  56  64  54  61  45
   465 1 15 4 2  113  65  61  60  65  70  62  52
   466 1 17 3 1   90  31  35  47  46  54  48  50
   466 1 17 3 1   94  39   .  59  51  42  44  60
   467 2 14 2 2  117  58  69  65  55  66  59  47
   467 2 14 2 2  107  49  51  53  39  39  46   .
   468 1 16 3 1  113  52  60  60  76  64  53  72
   468 1 16 3 1  103  58  56  53  54  43  49  57
   469 2 15 5 2  123  59  58  56  46  37  51  59
   469 1 15 6 2   92  46  43  42  52  52   .  62
   470 2 17 5 2  120  71  59  52  55  63  64  62
   470 1 17 6 2   97  54  56  53  49  54  42  57
   471 2 14 1 1   91  47  47  40  43  42  42  52
   471 2 14 1 1   87  54  47  50  29  29  45  49
   472 2 14 5 2  105  67  52  51  60  49  54  43
   472 1 14 6 2  101  54  47  43  41  43  48  57
   473 2 15 1 1  104  60  59  64  44  43  54  48
   473 2 15 1 1  100  45  55  53  50  55  56  47
   474 2 17 2 2  105  48  58  44  74  63  69  40
   474 2 17 2 2  100  43  46  44  58  65  69  52
   475 2 14 1 1  120  46  59  59  53  52  48  50
   475 2 14 1 1  108  61  56  45  53  55  49  51
   476 2 18 1 1   91  40  58  54  42  42  44  54
   476 2 18 1 1   87  57  56  59  39  33  38  33
   477 2 15 5 2  109  56  53  55  53  57  62  56
   477 1 15 6 2    .  58  66  47  60   .  54  38
   478 1 13 3 1   86  36  46  37  29  44  43  37
   478 1 13 3 1   90  43  47  47  50  48  52  36
   479 2 16 1 1  109  56  61  46  59  58  54  59
   479 2 16 1 1   95  54   .  45  42  39  36  35
   480 1 14 4 2    .  64  62  64  60  59  66   .
   480 1 14 4 2  101  57  55  41  45  52  68  58
   481 2 18 5 2  102  56  55  55  45  53  32  30
   481 1 18 6 2   86  54  44  49  29  46  48  52
   482 1 17 4 2   91  37  42  40  40  38  44   .
   482 1 17 4 2  104  57  45  57  45  57  55  51
   483 2 14 2 2   96  48  50  56  50  56  51  54
   483 2 14 2 2   97  63  59  51  55  54  49  42
   484 2 15 5 2  114  45  49  47  54  59  50  38
   484 1 15 6 2  103  52  64  64  51  49  37  47
   485 2 16 5 2  101  50  40  36  58  42  57  41
   485 1 16 6 2  131  61  65  71  67  52  68  63
   486 1 15 3 1  145  47  53  65  67  67  56  59
   486 1 15 3 1  129  55  56  59  57  51  53  51
   487 2 14 5 2  107  55  62  72   .  49  54  43
   487 1 14 6 2  121  68   .  68  62  43  49  56
   488 2 16 5 2   81  45  47  38  35  41  46  36
   488 1 16 6 2  104  65   .  53  35  41  37  54
   489 1 16 3 1   83  51  59  54  41  45   .  60
   489 1 16 3 1   83  53  57  53  65  54  57  54
   490 2 15 5 2   58  45  43  41  43  35  39  42
   490 1 15 6 2   82  40  41  48  38  42  39  53
   491 1 13 3 1   97  42  43  38  31  36  39  53
   491 1 13 3 1   83  37  53  43  34  47  50  52
   492 1 14 3 1  111  53  52  50  52  63  52  55
   492 1 14 3 1  115  69  63  65  48  57  70  68
   493 2 15 5 2  108  52  42  64  52  63  66  55
   493 1 15 6 2   91  47  48   .  40  56  60  69
   494 1 15 4 2   87  35  43  48   .  47  33  46
   494 1 15 4 2   87  41  41  38  41  40  37  52
   495 1 15 4 2   90  47  55  54  45  43  57  56
   495 1 15 4 2  104  45  63  49  52  48  54  35
   496 2 17 2 2   86  42   .  46  52  51  53  48
   496 2 17 2 2   71  45  41  43  47  48  41  54
   497 1 18 4 2   89  45  36  35  39  49  50  56
   497 1 18 4 2  103   .  43  36  49  55  55  45
   498 2 14 5 2   80  40  38  50  39  42  51  60
   498 1 14 6 2   94  44  36  44  54  54  53  35
   499 2 13 5 2  102  43  31  41  65  70  61  56
   499 1 13 6 2  113   .  41  57  54  58  63   .
   500 1 14 3 1  100  53  39  51  52  55  57  53
   500 1 14 3 1  103  62  47  56  49  53  43  48
   501 2 16 5 2  111  57  54  48  58  64  62  66
   501 1 16 6 2  107  45  42  57  60  55  52  69
   502 1 15 4 2   88  38  52  50  55  54  50  37
   502 1 15 4 2  113  59  48  47  59  41  56  48
   503 2 15 1 1   84  62  46  47  46  43  41  42
   503 2 15 1 1  114  61  55  48  53  68  57  62
   504 2 13 5 2   74  45  36  46  43  40  46  57
   504 1 13 6 2   99  41  43  38  63  50  57  34
   505 1 13 3 1  104  43  49  48  49  48  54  49
   505 1 13 3 1  109  59  58  58  38  60  48  57
   506 2 14 5 2   98  39  34  50  50  39  46  56
   506 1 14 6 2  101   .  57  59  51  36  36  51
   507 2 16 5 2  125  64  87  80  50  64  62  61
   507 1 16 6 2  113  48  49  53  44  47  52  57
   508 2 15 5 2   65  28  39  33  38  36  24  64
   508 1 15 6 2   79  33   .  27  37  38  55  43
   509 1 15 4 2  108  55  59  54  65  62  64  49
   509 1 15 4 2  106  47  55  43  58  52  60  51
   510 2 14 5 2   89   .  47  51  32  35  39  24
   510 1 14 6 2   91  54  49  59  60   .  48  66
   511 2 14 2 2   98  60  64  56  32  26  39  52
   511 2 14 2 2  101  54  52  59  46  48  50  43
   512 2 15 1 1  110  45  53  43  43  48  57  44
   512 2 15 1 1   98  37  44  46  45  51  52  42
   513 2 17 5 2  103  48  44  49  49  47  41   .
   513 1 17 6 2   93  43  45  39  39  33  38  39
   514 2 14 5 2   94  46   .  53  58  51  54  54
   514 1 14 6 2   78  41  46  40  50  48  36  46
   515 2 16 2 2  112  61  61  58  65  65  55  57
   515 2 16 2 2  113  49  54  54  59  65  57  71
   516 2 15 2 2   63  40  36  41   .  24   8   .
   516 2 15 2 2   70  18  30  20  30  39  44  34
   517 2 17 2 2   77  47  38  51  43  41  38  43
   517 2 17 2 2   87  51  56  62  49  50  49  49
   518 1 16 3 1  119  48  57  55  66  65  53  66
   518 1 16 3 1  111  55  58  59  58  50  50  60
