 623 2  22 29 25 28 31   6 6 4
 624 1  28 26 28 21 29   4 3 2
 624 1  25 29 26 26 26   4 3 2
 625 1  15 13 19 10 18   2 4 1
 625 1  18 16 17 13 18   2 4 1
 626 2  24 29 31 27 30   5 6 5
 626 2  23 25 25  9 23   5 6 5
 627 1  18 21 21 13 21   2 6 2
 627 1  19 20 18 11 19   2 6 2
 629 2  24 25 24 19 22   5 4 3
 629 2  24 28 21 24 27   5 4 3
 631 2  16 22 17  9 17   1 3 2
 631 2  21 16 13 15 16   1 3 2
 632 1  17 18 18  9 13   3 3 1
 632 1  19 11 18 17 14   3 3 1
 633 1  14 24 15 12 14   3 1 2
 633 1  16 19 20 23 11   3 1 2
 636 2  23 14 20 21 26   4 3 1
 636 2  19 22 16 19 20   4 3 1
 637 2  19 19 20 25 19   4 4 .
 637 2  22 23 19 25 18   4 4 .
 641 1  12 17 15  3 15   2 2 1
 641 1  13 16 11 13 15   2 2 1
 642 1  17 20 18 18 18   3 5 5
 642 1  11 19 16 15 18   3 5 5
 643 2  21 20 18 23 20   3 4 5
 643 2  21 19 20 24 22   3 4 5
 645 1  26 26 25 23 28   3 3 4
 645 1  24 28 29 26 29   3 3 4
 647 1   9 12 13 12 15   3 3 1
 647 1   7 13 13 18 13   3 3 1
 650 1  23 19 26 20 29   5 5 4
 650 1  18 20 17 22 23   5 5 4
 651 1  19 26 21 20 20   2 3 3
 651 1  19 20 21 17 20   2 3 3
 652 1  15 31 22 26 18   3 3 3
 652 1  17 23 27 27 20   3 3 3
 653 1  12 17 14 13 14   5 5 5
 653 1  14 19 15 16 17   5 5 5
 654 2  21 22 17 23 18   3 . .
 654 2  18 10 16  4 19   3 . .
 655 1  18 10 22 24 22   6 4 3
 655 1  24 11 20 22 28   6 4 3
 656 2  24 30 26 26 24   4 4 3
 656 2  23 32 28 25 24   4 4 3
 658 2  21 28 19 27 20   3 3 4
 658 2  15 13 17 15 18   3 3 4
 659 2  10  8  5 10  8   6 3 4
 659 2  18 23 17 12 15   6 3 4
 661 2  22 25 21 18 26   1 1 2
 661 2  17 21 20 18 19   1 1 2
 662 2  22 18  9 19 21   2 4 .
 662 2  21 11 13 11 20   2 4 .
 666 1  16 10 16 11 22   4 4 3
 666 1  13 10 18 13 19   4 4 3
 667 2  17 19 26 23 25   4 3 4
 667 2  11 21 25 24 23   4 3 4
 668 2  23 30 22 25 23   . 4 3
 668 2  20 14 18 24 18   . 4 3
 672 2   9  6 13  9 14   3 3 1
 672 2  14  6 14 18 14   3 3 1
 673 1  13 21 24 22 18   3 4 3
 673 1  16 27 24 20 18   3 4 3
 674 1  27 35 30 32 28   5 6 5
 674 1  30 35 32 33 28   5 6 5
 677 1  13 21 18 15 20   2 3 5
 677 1  11 20 16 15 16   2 3 5
 678 2  13  8 16 14 10   1 2 1
 678 2  18 13 13 11 16   1 2 1
 679 2  22 22 27 26 24   4 3 3
 679 2  24 20 21 22 24   4 3 3
 680 1  25 28 25 28 27   4 6 5
 680 1  27 27 28 28 28   4 6 5
 684 2  15 14 16 18 20   4 6 4
 684 2  15 20 21 17 22   4 6 4
 685 2  19 30 24 17 20   5 4 1
 685 2  14 15 18 15 19   5 4 1
 688 1  20 15 20 16 20   4 4 4
 688 1  19 18 23 22 21   4 4 4
 689 2  28 18 25 25 25   2 1 1
 689 2  17 22 19 20 15   2 1 1
 691 2  22 26 21 26 24   3 5 4
 691 2  20 22 25 14 20   3 5 4
 692 1  23 14 17  9 23   4 4 5
 692 1  26 22 20 17 26   4 4 5
 693 2  17 25 13 10 15   1 1 .
 693 2  14 19 13 12 11   1 1 .
 694 1   7 14 13 15 14   3 3 2
 694 1  14 17 19  9 14   3 3 2
 696 1  14 22 16 21 15   6 3 2
 696 1  14 20 17 10 16   6 3 2
 697 1  19 20 16 11 21   3 1 .
 697 1  19 19 16 10 18   3 1 .
 698 2  17 14 10 17 16   3 6 2
 698 2  15 18 20 18 14   3 6 2
 701 1  21 31 22 23 19   3 2 5
 701 1  24 33 27 28 24   3 2 5
 704 1  18 21 19 18 19   1 1 1
 704 1  19 25 23 24 21   1 1 1
 705 1  15 21 26 23 20   2 3 2
 705 1  23 31 26 25 22   2 3 2
 706 2  24 22 22 25 21   . . .
 706 2  27 29 22 23 23   . . .
 707 1  21 32 27 28 22   4 4 3
 707 1  25 29 30 25 22   4 4 3
 711 2  17 13 11 12 14   . . .
 711 2  20 11 17 10 14   . . .
 713 2  18 24 19 18 23   3 5 7
 713 2  22 20 23 24 27   3 5 7
 715 2  16 21 20 24 18   1 . 2
 715 2  22 25 22 25 22   1 . 2
 718 1  22  8 17 15 18   3 1 1
 718 1  22 14 16 17 17   3 1 1
 720 2  22 22 25 23 30   3 4 4
 720 2  27 28 23 26 24   3 4 4
 721 1  12 14 13 14 19   3 4 2
 721 1  15 15 15 10 21   3 4 2
 723 2  18 24 17 17 16   3 4 2
 723 2  20 25 21 21 19   3 4 2
 724 1  16 22 17  3 17   3 3 3
 724 1  19 18 17 13 17   3 3 3
 725 1  24 19 21 25 26   2 1 1
 725 1  21 24 23 27 24   2 1 1
 727 2  18 25 21 24 20   4 6 .
 727 2  20 15 16 22 18   4 6 .
 729 1  21 14 16 14 18   3 1 7
 729 1  20 17 17 15 15   3 1 7
 732 1  21 19 19 25 21   2 4 1
 732 1  25 23 19 21 20   2 4 1
 733 1  10 16 13 12 14   6 2 1
 733 1  14 10 17 16 16   6 2 1
 735 1  13 11 15 16 10   2 2 3
 735 1  13 13 14 16 14   2 2 3
 740 2  15 13 12 11  9   3 3 .
 740 2  21 17 18 18 17   3 3 .
 741 2  17 20 13 17 16   3 3 3
 741 2  21 17 19 21 18   3 3 3
 743 1  19 15 15 17 19   3 3 5
 743 1  20 17 15 17 18   3 3 5
 745 1  20 11 18 18 21   4 3 1
 745 1  19 14 22 17 21   4 3 1
 746 1  13 11 15 14 16   5 5 4
 746 1  14 16 16 14 20   5 5 4
 747 1  11 11 13 11 15   4 6 .
 747 1  16 13  9 14 17   4 6 .
 749 1  13 12 16 14 14   3 5 3
 749 1  19 17 18 20 19   3 5 3
 751 1  21 22 25 23 29   . . .
 751 1  21 29 25 24 30   . . .
 752 2  21 21 24 27 29   5 4 4
 752 2  22 31 25 26 23   5 4 4
 754 1  20 16 16 13 16   3 3 2
 754 1  20 13 19 18 14   3 3 2
 755 1  26 26 27 29 32   5 6 4
 755 1  26 32 29 29 32   5 6 4
 758 1  17 25 25 29 21   3 3 4
 758 1  22 20 26 29 22   3 3 4
 759 2  17 26 20 22 21   3 3 4
 759 2  15 12 17 14 15   3 3 4
 764 2  13 11 18  9 16   2 1 1
 764 2  11 17 15 14 16   2 1 1
 766 2  18 29 17 29 17   3 4 3
 766 2  18 29 26 22 23   3 4 3
 768 1  26 34 27 30 30   3 6 4
 768 1  28 33 27 28 32   3 6 4
 771 1  18 16 23 20 24   2 1 2
 771 1  13 17 18  9 20   2 1 2
 773 1  23 20 20 24 20   4 3 2
 773 1  17 16 23 14 21   4 3 2
 774 2  11 19 14 16 16   4 3 7
 774 2  17 18 18 21 14   4 3 7
 775 2  21 12 26 26 26   4 4 1
 775 2  24 14 26 25 26   4 4 1
 776 2  22 21 23 21 18   5 4 4
 776 2  25 25 24 21 19   5 4 4
 779 1  23 19 24 20 23   4 5 2
 779 1  21 27 22 22 23   4 5 2
 780 2  19 21 18 25 21   4 1 2
 780 2  25 28 23 24 22   4 1 2
 783 2  23 31 24 29 22   3 4 2
 783 2  28 32 28 27 29   3 4 2
 785 1  21 24 24 25 22   3 4 3
 785 1  24 28 26 27 25   3 4 3
 786 1  19 20 17 23 19   4 3 3
 786 1  22 18 23 24 18   4 3 3
 787 1  16 17 10 18 13   3 2 2
 787 1  20 17 18 21 16   3 2 2
 789 2  17 17 25 24 23   3 3 2
 789 2  12 16 18 23 22   3 3 2
 791 2  14 23 15 17 17   1 3 2
 791 2  20 24 19 11 19   1 3 2
 792 2  10 10  8 12 16   2 2 1
 792 2  14 11  9  7 15   2 2 1
 797 1  18 16 13  7 16   1 2 1
 797 1  17 21 13 12 16   1 2 1
 800 1  24 23 19 14 23   4 5 4
 800 1  21 23 20 22 22   4 5 4
 801 1  26 17 20 12 23   3 5 3
 801 1  24 25 15 17 20   3 5 3
 805 1  26 19 19 20 22   3 2 2
 805 1  26 21 21 25 22   3 2 2
 806 2  22 30 27 31 27   3 5 .
 806 2  25 32 25 29 27   3 5 .
 809 2  26 19 20 23 22   3 6 4
 809 2  29 25 26 26 28   3 6 4
 811 1  16 19 19 18 19   2 4 2
 811 1  15 22 20 23 18   2 4 2
 812 1  13 10 11 10 11   3 2 3
 812 1  22 18 15 23 22   3 2 3
 814 1  14  6 15 10 14   3 3 3
 814 1  19 12 12 16 17   3 3 3
 816 2  12 27 22 21 19   3 1 2
 816 2  12 17 18 20 18   3 1 2
 819 1  29 34 26 29 30   5 6 3
 819 1  30 35 30 28 30   5 6 3
 820 1   9 15 15 13 12   3 3 4
 820 1  12 13 16 10 16   3 3 4
 821 1  16 18 15 11 19   2 2 2
 821 1  13 17 16 19 19   2 2 2
 822 2  15 24 22 24 25   4 4 2
 822 2  14 15 22 14 20   4 4 2
 823 2  22 17 26 23 29   3 4 5
 823 2  26 24 30 28 31   3 4 5
 824 2  19 24 25 22 26   2 1 3
 824 2  23 25 23 23 24   2 1 3
 825 1  22 34 28 24 29   5 6 6
 825 1  25 32 27 31 29   5 6 6
 826 2  20 31 19 25 24   5 5 5
 826 2  22 33 27 24 30   5 5 5
 828 1  28 26 26 25 26   5 5 6
 828 1  30 32 25 26 29   5 5 6
 829 1  13 28 21 14 17   3 3 1
 829 1  14 14 18 17 17   3 3 1
 830 2  17 19 23 22 24   3 2 3
 830 2  20 20 28 17 27   3 2 3
 831 1  21 18 22 15 25   2 2 2
 831 1  19 10 20 18 23   2 2 2
 832 1  20 23 18 22 18   3 4 3
 832 1  19 24 18 23 19   3 4 3
 833 1  27 30 26 31 30   3 2 4
 833 1  25 30 28 31 31   3 2 4
 837 1  18 18 20 16 25   1 1 3
 837 1  21 17 24 17 24   1 1 3
 838 2  14 12 17 13 15   2 3 4
 838 2  17 11 18 14 17   2 3 4
 839 1  25 19 30 25 25   4 4 3
 839 1  25 22 25 26 24   4 4 3
 840 1  21 18 21 12 20   5 6 7
 840 1  19 19 15 16 20   5 6 7
 841 2  21 24 17 20 22   4 2 3
 841 2  28 31 19 22 24   4 2 3
 842 1  15 12 20 21 20   3 2 2
 842 1  11 19 21 10 19   3 2 2
 844 2  20 28 21 23 22   3 4 7
 844 2  20 26 20 26 22   3 4 7
 847 2  24 29 19 20 27   1 1 2
 847 2  20 26 21 16 22   1 1 2
 848 2  21 20 19 16 19   2 2 2
 848 2  16 13 18 14 21   2 2 2
 849 1  21 17 22 20 29   4 4 4
 849 1  23  8 24 10 28   4 4 4
 850 1  13 27 14 15 23   . . 3
 850 1  16 24 24 23 21   . . 3
 851 1  20 20 30 15 29   2 2 1
 851 1  23 25 21 14 27   2 2 1
 852 2  25 31 25 25 21   3 4 4
 852 2  18 23 15  9 17   3 4 4
 853 2  20 22 24 23 26   2 2 2
 853 2  17 30 27 26 25   2 2 2
 854 2  27 30 31 27 27   5 3 2
 854 2  27 31 30 25 31   5 3 2
 857 1  18 20 17 14 21   3 6 4
 857 1  15 24 17 15 21   3 6 4
 858 2  24 25 22 21 27   3 2 3
 858 2  26 28 28 25 24   3 2 3
 859 1  20 22 28 10 29   2 4 2
 859 1  21 25 26 22 29   2 4 2
 861 2  22 27 26 26 25   5 3 2
 861 2  23 26 26 24 27   5 3 2
 862 1  20 13 20 19 17   3 3 1
 862 1  19 24 23 21 21   3 3 1
 863 2  27 24 26 25 28   6 6 3
 863 2  29 26 24 21 28   6 6 3
 864 1  24 18 25 15 24   3 4 2
 864 1  24 24 22 25 27   3 4 2
 865 2  16 23 27 24 24   3 4 3
 865 2  19 27 26 27 24   3 4 3
 867 2  13 20 19 16 14   3 4 2
 867 2  13 12 19 16 17   3 4 2
 869 1  17 25 23 14 20   4 5 2
 869 1  16 21 18 18 19   4 5 2
 870 2  22 21 24 25 26   4 2 2
 870 2  17 18 22 16 16   4 2 2
 872 1  13 14 24 16 19   3 5 4
 872 1  12 16 20 12 18   3 5 4
 873 2  12 20 21 18 18   2 1 1
 873 2  14 20 22 19 17   2 1 1
 875 1  21 25 17 20 25   4 4 4
 875 1  19 26 25 16 26   4 4 4
 877 2  19 21 19 18 17   3 3 3
 877 2  21 18 12 13 19   3 3 3
 879 2  17 25 20 20 19   4 4 2
 879 2  22 20 24 17 22   4 4 2
 880 1  24 29 22 27 23   . . .
 880 1  25 28 19 27 21   . . .
 881 2  16 19 20 15 23   3 3 3
 881 2  18 30 23 23 24   3 3 3
 883 1  17 21 20 14 20   5 6 3
 883 1  22 22 22 13 26   5 6 3
 885 1  13 23 26 21 20   3 2 2
 885 1  20 23 24 19 20   3 2 2
 887 1  15 23 18 12 21   3 4 4
 887 1  14 15 17 16 23   3 4 4
 889 2  20 29 23 26 27   4 6 5
 889 2  20 29 22 21 23   4 6 5
 890 2  17 24 22 17 19   2 4 2
 890 2  20 24 24 25 28   2 4 2
 891 1  13 15 21 23 20   3 4 3
 891 1  17 18 21 21 19   3 4 3
 892 1  21 26 30 28 26   4 4 4
 892 1  23 28 26 27 28   4 4 4
 893 1  22 21 23 21 23   3 4 3
 893 1  24 19 18 22 20   3 4 3
 894 1  21 18 25 14 22   5 5 .
 894 1  25 18 25 16 22   5 5 .
 896 1  24 24 23 27 23   4 3 4
 896 1  24 25 23 20 22   4 3 4
 897 1  24 21 28 26 27   4 6 5
 897 1  28 33 29 26 28   4 6 5
 898 2  19 32 27 21 24   5 5 4
 898 2  15 17 21 17 28   5 5 4
 901 1  14 20 17 16 19   3 1 3
 901 1  14 18 18 21 20   3 1 3
 902 1  22 13 16 18 20   2 2 4
 902 1  15 14 17 12 18   2 2 4
 904 1  27 30 27 28 24   5 5 1
 904 1  26 27 25 30 24   5 5 1
 905 1  20 22 20 21 23   2 1 5
 905 1  22 28 24 22 27   2 1 5
 908 1  27 28 24 30 27   6 6 6
 908 1  25 30 27 29 26   6 6 6
 911 1  24 29 26 21 24   5 4 5
 911 1  23 26 24 27 23   5 4 5
 912 2  23 30 28 25 27   6 6 4
 912 2  22 25 24 23 24   6 6 4
 913 1  23 30 28 29 24   3 4 4
 913 1  19 29 27 26 22   3 4 4
 914 2  15 24 20 22 17   3 2 3
 914 2  16 22 25 25 18   3 2 3
 916 1   9 10 16  9 17   3 3 .
 916 1  13 14 16  3 17   3 3 .
 917 2  19 23 23 19 18   4 4 3
 917 2  19 24 24 25 21   4 4 3
 918 2  23 31 24 24 26   5 6 .
 918 2  26 30 21 26 22   5 6 .
 919 2  21 25 16 20 20   4 4 7
 919 2  20 23 16 17 23   4 4 7
 920 2  12 25 19 17 17   3 5 4
 920 2  16 22 22 23 21   3 5 4
 921 2  21 26 25 28 29   4 3 3
 921 2  22 34 28 29 26   4 3 3
 922 1  20 30 28 25 25   3 4 4
 922 1  20 32 27 26 24   3 4 4
 923 1  21 20 17 24 23   1 1 2
 923 1  22 21 20 24 17   1 1 2
 924 1  23 26 25 21 22   5 5 5
 924 1  17 26 17 19 23   5 5 5
 925 2  20 22 19 18 20   3 1 4
 925 2  20 20 16 17 17   3 1 4
 930 1  14 13 19 20 18   4 2 4
 930 1  10 11 18  8 16   4 2 4
 931 1  21 23 25 17 22   4 3 7
 931 1  21 24 23 19 25   4 3 7
 933 1  21 17 19 18 23   . . .
 933 1  25 20 19 17 21   . . .
 935 2  25 25 24 19 30   6 6 4
 935 2  27 32 26 26 30   6 6 4
 937 1  23 21 29 17 30   2 . 1
 937 1  25 28 28 24 32   2 . 1
 938 1  20 21 27 23 31   2 1 1
 938 1  22 23 29 26 31   2 1 1
 939 1  18 25 23 19 23   2 3 2
 939 1  16 22 25 20 22   2 3 2
 941 1  20 21 19 19 22   3 2 1
 941 1  16 12 13 19 18   3 2 1
 943 1  25 21 27 23 24   3 3 3
 943 1  24 25 30 23 25   3 3 3
 944 1  26 25 18 24 20   4 5 4
 944 1  22 22 26 24 22   4 5 4
 948 1  17 19 21 17 19   3 4 3
 948 1  21 21 20 20 18   3 4 3
 951 1  24 34 26 22 27   2 2 3
 951 1  27 34 26 18 28   2 2 3
 952 1  11 20 22 12 14   3 3 .
 952 1  14 18 16  8  9   3 3 .
 953 2  25 31 27 31 30   4 6 7
 953 2  27 35 31 32 31   4 6 7
 957 1  19 30 27 26 25   2 2 4
 957 1  20 30 29 28 28   2 2 4
 958 1  19 25 18  8 19   5 5 .
 958 1  20 26 20 14 20   5 5 .
 959 2  18 16 17 14 18   3 5 7
 959 2  20 32 25 18 24   3 5 7
 963 2  24 15 23 24 20   3 3 4
 963 2  23 31 30 25 30   3 3 4
 965 1  23 22 18 21 18   1 1 3
 965 1  20 20 21 23 19   1 1 3
 966 1  19 24 17 15 16   3 6 6
 966 1  15 26  7 13 16   3 6 6
 968 1  20 21 23 14 27   5 6 7
 968 1  22 22 25 20 29   5 6 7
 971 1  12 21 18 20 22   5 5 4
 971 1  21 19 20 19 24   5 5 4
 973 2  18 20 23 25 21   3 3 4
 973 2  15 16 13 20 16   3 3 4
 974 1  17 14 18 23 26   5 1 1
 974 1  15 17 26 23 23   5 1 1
 975 1  25 22 23 28 21   4 1 3
 975 1  23 23 22 24 22   4 1 3
 980 1  24 24 25 12 26   4 5 3
 980 1  17 17 24 13 21   4 5 3
 981 1  20 26 21 25 23   3 2 3
 981 1  20 28 25 20 24   3 2 3
 982 2  22 25 19 19 24   2 5 6
 982 2  20 14 21 17 23   2 5 6
 983 2  22 21 23 26 22   5 3 3
 983 2  21 33 24 26 22   5 3 3
 984 1  18 22 22 27 18   . . .
 984 1  14 28 19 25 15   . . .
 987 2  23 32 26 30 27   6 4 6
 987 2  20 10 23 18 27   6 4 6
 989 2  21 31 21 23 19   2 2 3
 989 2  24 25 27 24 21   2 2 3
 991 2  23 27 22 23 20   3 5 3
 991 2  18 22 23 26 24   3 5 3
 992 2  18 20 20 16 17   3 5 4
 992 2  16 18 17 17 20   3 5 4
 993 2  20 20 21 19 22   3 2 .
 993 2  18 22 20 11 21   3 2 .
 994 2  20 23 26 25 24   2 4 3
 994 2  16 21 19 16 17   2 4 3
1000 1  13 21 22 13 18   2 3 2
1000 1  13 28 23 22 20   2 3 2
1002 1  26 33 27 28 24   2 3 4
1002 1  21 27 24 27 22   2 3 4
1003 1  27 27 28 23 29   5 6 6
1003 1  27 32 31 27 28   5 6 6
1005 1  16  8 15  3 17   3 3 1
1005 1  16 21 18 15 23   3 3 1
1006 1  13 11 18 12 16   2 2 2
1006 1  18 17 22 10 19   2 2 2
1007 1  23 28 26 30 24   2 2 2
1007 1  25 29 28 29 29   2 2 2
1011 2  24 30 24 26 25   6 2 2
1011 2  20 21 15 19 19   6 2 2
1012 1  17 13 15 15 13   . . 1
1012 1  11 12 16 18 16   . . 1
1013 1  20 19 16 16  9   3 2 4
1013 1  17 20 16 18 15   3 2 4
1017 1  19 22 23 20 25   6 6 4
1017 1  16 24 24 23 24   6 6 4
1020 1  22 22 21  9 24   5 5 5
1020 1  23 25 24 22 22   5 5 5
1022 2  18 20 19 22 19   3 3 7
1022 2  24 27 18 23 22   3 3 7
1023 1  21 22 27 24 24   2 3 1
1023 1  27 21 26 27 24   2 3 1
1026 1   3 10  4  8  8   1 1 1
1026 1   8 10  3  9  5   1 1 1
1028 2  19 16 18 10 15   3 3 3
1028 2  12 11 13 13  6   3 3 3
1029 1  14 21 16 20 15   4 6 4
1029 1  14 25 20 19 16   4 6 4
1030 1  21 18 18 23 18   3 3 .
1030 1  19 23 24  6 16   3 3 .
1036 2  22 10 26 22 22   1 2 5
1036 2  18 10 24 25 16   1 2 5
1037 2  19  8 10 17 16   5 1 4
1037 2  22 16 16 12 19   5 1 4
1041 1  25 22 26 27 28   3 3 4
1041 1  24 26 26 23 24   3 3 4
1043 1  20 14 19 14 22   4 6 7
1043 1  20 18 18 15 21   4 6 7
1044 2  11 12 17 13 16   2 3 3
1044 2  20 26 19 10 15   2 3 3
1045 1  21 25 21 21 24   3 4 5
1045 1  23 27 21 23 22   3 4 5
1046 2  17 16 22 23 20   4 5 3
1046 2  23 22 26 18 23   4 5 3
1048 1  17 20 19 22 23   4 3 2
1048 1  15 24 19 23 23   4 3 2
1049 2  20 21 19 24 20   . . .
1049 2  12 30 26 28 25   . . .
1050 1  22 20 15  9 12   3 3 1
1050 1  21 13 14 16 15   3 3 1
1051 1  22 27 25 29 32   3 3 3
1051 1  22 18 28 25 31   3 3 3
1054 1   7 12 18 18 19   5 3 3
1054 1  20 20 23 11 18   5 3 3
1056 1  25 33 27 18 29   4 6 7
1056 1  25 27 23 14 28   4 6 7
1057 2  20 23 26 30 28   4 4 4
1057 2  19 20 23 26 20   4 4 4
1059 1   9 11  8 12 18   2 3 2
1059 1  13 10 11 15 16   2 3 2
1062 2  25 33 27 28 26   3 4 4
1062 2  22 21 22 23 21   3 4 4
1065 2  26 32 29 29 28   5 6 5
1065 2  23 35 26 33 28   5 6 5
1070 1  21 29 21 25 22   2 2 3
1070 1  22 30 25 26 25   2 2 3
1071 2  11 24 20 25 20   4 6 5
1071 2  14 26 22 26 21   4 6 5
1072 1  25 28 31 30 27   5 6 4
1072 1  24 30 29 29 31   5 6 4
1074 2  19 21 19 23 24   3 4 4
1074 2  18 26 18 20 20   3 4 4
1078 2  20 23 15 13 18   4 3 5
1078 2  19 13 14 13 19   4 3 5
1079 1  19 17 17 16 17   4 3 4
1079 1  22 16 18 22 18   4 3 4
1080 1  21 17 17 20 22   2 . .
1080 1  21 21 22 23 22   2 . .
1083 1  15 21 18 16 20   4 3 2
1083 1  17 13 16 15 25   4 3 2
1085 1  17 13 13 15 18   2 4 2
1085 1  18 19 17 22 18   2 4 2
1089 1  18 24 23 16 22   3 2 2
1089 1  20 20 23 26 24   3 2 2
1091 1  16 27 22 17 21   3 3 3
1091 1  20 25 21 24 23   3 3 3
1092 1  25 22 24 25 19   3 6 4
1092 1  27 24 21 28 21   3 6 4
1096 1  17 29 23 24 25   3 4 4
1096 1  20 23 21 25 22   3 4 4
1097 2  25 30 17 23 22   4 3 2
1097 2  20 29 28 24 26   4 3 2
1099 2  21 17 24 23 20   3 1 2
1099 2  24 23 21 25 25   3 1 2
1100 1  21 13 12 10 20   5 4 5
1100 1  19 16 17 16 20   5 4 5
1103 1  21 29 19 23 20   3 2 2
1103 1  24 21 22 24 21   3 2 2
1104 2  23 28 20 28 23   5 4 4
1104 2  26 30 24 30 26   5 4 4
1107 2  24 24 21 25 21   3 4 2
1107 2  20 20 15 23 17   3 4 2
1108 2  12 14 13 11 18   3 2 3
1108 2  21 16 20 10 19   3 2 3
1109 1  17 13 20 18 16   2 1 1
1109 1  18 11 22 16 18   2 1 1
1110 2  20 18 21 20 21   3 3 4
1110 2  20 20 26 25 26   3 3 4
1111 1  19 23 19 26 19   3 4 2
1111 1  20 28 18 23 22   3 4 2
1112 1  23 20 16 20 19   3 4 2
1112 1  23 13 18 19 16   3 4 2
1113 2  11 13 16 21 21   3 3 4
1113 2  12 16 18 23 18   3 3 4
1114 2  18 10 15 15 22   3 5 2
1114 2  11 20 14 13 22   3 5 2
1117 1  22 26 17 18 18   4 6 7
1117 1  21 25 20 18 17   4 6 7
1118 1  20 30 20 20 22   2 4 4
1118 1  15 21 17 21 14   2 4 4
1119 1  18 14 17 16 18   2 3 5
1119 1  17 14 23 17 21   2 3 5
1120 1  18 22 23 25 24   3 4 4
1120 1  20 22 23 25 25   3 4 4
1122 2  23 25 19 17 21   4 4 4
1122 2  24 30 26 24 25   4 4 4
1123 2  22 23 21 23 20   4 5 4
1123 2  22 26 16 27 21   4 5 4
1124 1  21 21 19 21 20   4 3 2
1124 1  17 12 11 17 16   4 3 2
1125 1  18  6 15 13 15   3 3 3
1125 1  18 10 18 16 18   3 3 3
1127 2  11  8 15 13 14   4 4 2
1127 2  16  3 12 18 19   4 4 2
1128 2  22 22 20 17 24   6 6 4
1128 2  23 28 23 23 27   6 6 4
1130 2  22 22 24 25 18   4 6 5
1130 2  28 33 31 31 27   4 6 5
1131 1  21 27 28 21 27   4 5 3
1131 1  24 33 27 29 24   4 5 3
1133 1  18 18 19 16 20   4 3 2
1133 1  19 13 15 12 17   4 3 2
1135 1  17 17 16  9 16   4 5 2
1135 1  19 13 17 13 16   4 5 2
1136 1  15 11 15  8 14   3 3 7
1136 1  17 13  8 17 16   3 3 7
1137 2   9 20 17 18 14   2 4 1
1137 2  13 18 16 20 12   2 4 1
1138 2  24 21 19 22 18   4 6 4
1138 2  17 14 18 17 15   4 6 4
1140 1  17 23 19 22 18   5 6 5
1140 1  20 20 18 23 19   5 6 5
1142 1  25 18 26 23 21   4 6 4
1142 1  24 24 25 24 22   4 6 4
1143 2  21 19 24 25 17   4 6 3
1143 2  27 29 28 30 24   4 6 3
1144 2  28 25 29 26 28   5 3 2
1144 2  19 21 22 23 22   5 3 2
1145 2  17 11 24 19 20   5 5 3
1145 2  18 13 15 17 15   5 5 3
1146 1  23 15 17 21 23   4 3 3
1146 1  21 22 18 20 21   4 3 3
1147 1  28 28 28 28 32   6 6 4
1147 1  29 29 27 29 30   6 6 4
1148 2  19 21  9 17 15   4 4 3
1148 2  18 18 12 20 15   4 4 3
1152 1  16 23 21 20 19   3 3 2
1152 1  17 19 19 23 20   3 3 2
1154 2  12 13 14 12 17   6 3 3
1154 2  17 18 14 12 13   6 3 3
1158 2  26 30 24 22 23   5 5 5
1158 2  20 24 12 17 18   5 5 5
1159 1  10  8 14 10 13   5 4 3
1159 1  15  8 13 11 15   5 4 3
1160 1  20 20 17 15 18   2 1 3
1160 1  17 22 14 17 17   2 1 3
1163 1  16 19 21 23 15   5 3 4
1163 1  20 20 20 24 15   5 3 4
1164 2   9 20 15  6 17   3 3 4
1164 2  15 17 16 12 17   3 3 4
1165 1  15 30 24 27 22   3 4 3
1165 1  16 24 23 25 17   3 4 3
1166 1  21 33 27 28 22   3 4 3
1166 1  20 31 28 29 22   3 4 3
1167 2  24 30 30 25 24   5 4 3
1167 2  23 22 26 28 23   5 4 3
1168 1  19 22 17 18 18   3 2 1
1168 1  14 14 15 18 15   3 2 1
1169 1  18 25 23 24 22   5 3 2
1169 1  20 27 22 27 26   5 3 2
1172 2  17 24 21 23 18   2 2 4
1172 2  14 22 18 17 20   2 2 4
1173 2  21 18 20 23 23   3 3 2
1173 2  19 17 17 16 18   3 3 2
1174 1  19 20 24 19 20   3 2 4
1174 1  20 21 20 23 20   3 2 4
1175 2  15 17 20 17 18   5 6 2
1175 2  17 20 18 11 15   5 6 2
1176 1  20 19 17 22 21   3 3 2
1176 1  19 14 14 13 18   3 3 2
1179 1  15 22 12 21 20   . . .
1179 1  19 20 19 17 16   . . .
1181 1  16 17 17 20 12   2 2 1
1181 1  10 20 19 19 15   2 2 1
1182 2  27 33 27 29 30   3 4 2
1182 2  21 23 28 19 27   3 4 2
1183 2  20 19 23 21 24   . 4 .
1183 2  22 29 22 24 20   . 4 .
1184 1  15 18 18 24 18   1 1 1
1184 1  18 16 19 17 16   1 1 1
1185 2  22 14 19 11 18   1 3 1
1185 2  20 17 17 15 21   1 3 1
1186 1  22 30 18 15 22   5 6 7
1186 1  24 22 17 23 22   5 6 7
1189 2  18 19 15 16 17   3 2 1
1189 2  11 12 17 16 18   3 2 1
1190 1  14 10  5 14  8   5 5 .
1190 1   9 17 15 12  6   5 5 .
1191 1  17 31 26 25 25   3 3 4
1191 1  12 20 23 23 24   3 3 4
1192 1  21 22 16 21 19   3 3 1
1192 1  19 26 20 24 18   3 3 1
1193 2  11 12  6 12 15   4 4 .
